learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
60000.0,2.980995,0.0,60000.0,83.89999999999999,64.92488282405498,63.508612873980056,50.41576840160147,83.84,83.95,60000.0,0.0
70000.0,3.722488,0.0,70000.0,83.96000000000001,65.46310764421574,64.13237924865832,51.17199391171995,83.26,84.63000000000001,70000.0,0.0
80000.0,4.432572,0.0,80000.0,83.96000000000001,65.11246163295169,63.816828332957364,51.08264714852089,83.65,84.68,80000.0,0.0
90000.0,5.126364,0.0,90000.0,84.15,65.30573809382678,64.43796275521652,52.21585770274345,84.56,83.97,90000.0,0.0
100000.0,5.87922,0.0,100000.0,84.44,64.9405474150481,64.07296236435005,51.9901265041654,86.75,81.67,100000.0,0.0
110000.0,6.607641,0.0,110000.0,84.49,64.82127210271989,65.08329581269699,51.697290563687325,87.37,79.66,110000.0,0.0
120000.0,7.393124,0.0,120000.0,84.89,66.14777850117328,65.89164785553046,54.017041996348134,87.64999999999999,78.59,120000.0,0.0
130000.0,8.192013,0.0,130000.0,84.24000000000001,64.76386783266665,64.66367713004485,52.92712066905616,87.77000000000001,78.23,130000.0,0.0
140000.0,8.995441,0.0,140000.0,84.28,64.46701356686492,64.94201605709188,52.262374734284855,88.11,77.64,140000.0,0.0
150000.0,9.778589,0.0,150000.0,84.92,65.95776957473397,64.78281177020084,53.88379204892965,88.16000000000001,77.35,150000.0,0.0
160000.0,10.577536,0.0,160000.0,84.59,65.08518173423465,65.19873532068652,52.75904353157572,88.33,77.28,160000.0,0.0
170000.0,11.413638,0.0,170000.0,85.38,67.0642075389263,66.96791685494804,55.790746900514065,88.73,77.92999999999999,170000.0,0.0
180000.0,12.243861,0.0,180000.0,84.98,65.58913305738355,65.72341396622548,53.39745578653429,89.14,77.32,180000.0,0.0
190000.0,13.102356,0.0,190000.0,85.41,67.05423293267005,67.08032490974729,56.12030075187969,89.33,77.48,190000.0,0.0
200000.0,13.963242,0.0,200000.0,85.04,65.75537978176563,65.5458314140949,53.926701570680635,89.09,76.82,200000.0,0.0
210000.0,14.859114,0.0,210000.0,85.03,65.94825135058288,65.82971924218214,54.29007633587785,89.17,76.73,210000.0,0.0
220000.0,15.699672,0.0,220000.0,84.83000000000001,65.53656903981656,66.00179291797403,53.580171358629144,88.56,76.67,220000.0,0.0
230000.0,16.578088,0.0,230000.0,84.24000000000001,64.25593026096121,64.9388209121246,51.61191280319313,88.16000000000001,76.71,230000.0,0.0
240000.0,17.481588,0.0,240000.0,84.05,64.02699865093352,64.2216240466577,51.71056615198306,87.9,76.53,240000.0,0.0
250000.0,18.393591,0.0,250000.0,84.86,65.613572872425,65.63776668179754,53.41538461538462,88.32,76.68,250000.0,0.0
260000.0,19.32775,0.0,260000.0,84.88,65.59609386423172,65.63636363636364,54.223433242506815,89.22,76.53999999999999,260000.0,0.0
270000.0,20.247645,0.0,270000.0,84.3,64.47383165067521,63.556174558960066,52.39539114614917,88.66000000000001,76.4,270000.0,0.0
280000.0,21.197025,0.0,280000.0,85.1,66.31005673296002,65.88827838827838,54.930429522081056,88.56,76.41,280000.0,0.0
290000.0,22.177035,0.0,290000.0,85.28999999999999,66.65233918765009,65.877986546045,54.59876543209876,88.75999999999999,77.35,290000.0,0.0
300000.0,23.145703,0.0,300000.0,84.43,64.67477790032326,64.85327313769751,53.08827960228986,88.62,77.17,300000.0,0.0
310000.0,24.11297,0.0,310000.0,83.96000000000001,63.77695274744135,63.43742876681103,51.657625075346594,88.48,76.52,310000.0,0.0
320000.0,25.110889,0.0,320000.0,85.08,66.21311777966741,66.55458417395204,54.88358028424554,88.92,75.96000000000001,320000.0,0.0
330000.0,26.113355,0.0,330000.0,85.1,65.86961137856763,66.29721782402171,53.654743390357694,89.22,76.53999999999999,330000.0,0.0
340000.0,27.176717,0.0,340000.0,84.83000000000001,65.69931344360805,65.91777128735117,53.480527445568846,88.42,77.23,340000.0,0.0
350000.0,28.208405,0.0,350000.0,84.66,65.23177869823155,65.35682023486902,52.727272727272734,88.12,77.5,350000.0,0.0
360000.0,29.379423,0.0,360000.0,84.8,65.64891637698759,65.65747853592407,54.40911817636472,88.75,77.18,360000.0,0.0
370000.0,30.522914,0.0,370000.0,85.35000000000001,66.64427772907868,65.73099415204679,55.10266625804476,89.3,77.07000000000001,370000.0,0.0
380000.0,31.726576,0.0,380000.0,85.28,66.01210412413562,65.70363466915191,53.535353535353536,89.34,76.81,380000.0,0.0
390000.0,32.945436,0.0,390000.0,84.94,65.96396184727367,66.39892904953147,54.487760652765196,88.75,77.12,390000.0,0.0
400000.0,34.164278,0.0,400000.0,86.11,68.68278297100959,68.71621621621621,58.400718778077255,89.52,77.5,400000.0,0.0
410000.0,35.40288,0.0,410000.0,85.35000000000001,66.74931297044616,66.02504638218925,55.40334855403349,89.24,77.75,410000.0,0.0
420000.0,36.661031,0.0,420000.0,85.15,66.15138668081457,65.7518450184502,54.124189063948116,88.88000000000001,77.79,420000.0,0.0
430000.0,37.971075,0.0,430000.0,84.99,66.02252681571905,66.08676005422504,54.18192918192918,88.58,77.64999999999999,430000.0,0.0
440000.0,39.271641,0.0,440000.0,84.61,65.0805950756696,65.22819701762313,53.122144380140114,88.79,77.14999999999999,440000.0,0.0
450000.0,40.522069,0.0,450000.0,84.83000000000001,65.61250988328656,65.78709968425802,54.08595641646491,88.92999999999999,76.84,450000.0,0.0
460000.0,41.80381,0.0,460000.0,84.63000000000001,65.05572895068062,65.13157894736842,53.296870252202986,89.14,76.31,460000.0,0.0
470000.0,43.105173,0.0,470000.0,85.35000000000001,66.53197213266957,66.81766704416762,54.658000619003424,88.96,76.57000000000001,470000.0,0.0
480000.0,44.433265,0.0,480000.0,84.99,65.79255749972538,66.04840533815879,54.11189238764903,89.0,76.6,480000.0,0.0
490000.0,45.770661,0.0,490000.0,85.14,65.95217247135538,65.64956079519187,54.777845404747424,89.66,76.37,490000.0,0.0
500000.0,47.093225,0.0,500000.0,84.25,64.2884286890484,64.36651583710407,52.574525745257446,89.22,75.67,500000.0,0.0
510000.0,48.506788,0.0,510000.0,84.82,65.09339998976256,65.15951342666972,53.10472659870249,88.87,75.24,510000.0,0.0
520000.0,49.937969,0.0,520000.0,85.06,65.83004716276865,66.16081540203851,54.227941176470594,89.5,75.5,520000.0,0.0
530000.0,51.304299,0.0,530000.0,84.94,65.62876648581069,65.75716234652116,54.155251141552526,89.58,75.69,530000.0,0.0
540000.0,52.65269,0.0,540000.0,84.42,64.7073411765793,64.42922374429222,52.77356774780234,88.9,75.92,540000.0,0.0
550000.0,54.012939,0.0,550000.0,85.08,66.10200298084263,65.79550664832647,54.512195121951216,88.89,76.24,550000.0,0.0
560000.0,55.432452,0.0,560000.0,84.05,64.1357783903202,64.0360766629087,52.5438857482892,88.52,76.19,560000.0,0.0
570000.0,56.88494,0.0,570000.0,84.57000000000001,65.04614588338742,65.47326023718952,53.56605476978634,88.62,76.09,570000.0,0.0
580000.0,58.29914,0.0,580000.0,85.0,65.96565753328615,65.97867997278294,54.832881662149944,89.18,75.82,580000.0,0.0
590000.0,59.788187,0.0,590000.0,84.37,64.60160155671421,65.06481895395619,53.27354260089686,89.01,75.6,590000.0,0.0
600000.0,61.341476,0.0,600000.0,85.3,66.91503348468693,67.35509660226515,56.30202140309155,89.25,76.1,600000.0,0.0
610000.0,62.851577,0.0,610000.0,85.13,66.04720201544903,66.24290578887626,54.51208320587333,89.25999999999999,76.17,610000.0,0.0
620000.0,64.368833,0.0,620000.0,84.89999999999999,65.31048107287009,65.80615942028984,53.26524295883628,89.24,76.46,620000.0,0.0
630000.0,66.267125,0.0,630000.0,85.3,66.54949584628933,66.47662485746864,55.736224028906946,89.83,76.06,630000.0,0.0
640000.0,67.996991,0.0,640000.0,84.93,65.60284584752169,65.32443626323057,54.082876294942125,89.53,75.8,640000.0,0.0
650000.0,69.52229,0.0,650000.0,84.97,65.76892425052392,66.30044843049328,54.134879462923415,89.17,76.09,650000.0,0.0
660000.0,71.004331,0.0,660000.0,85.28,66.32650796966,66.6440063448901,54.69375192366882,89.3,76.27000000000001,660000.0,0.0
670000.0,72.480423,0.0,670000.0,84.8,65.61587109860594,64.66759646675965,53.98122918558885,88.97,76.68,670000.0,0.0
680000.0,74.062858,0.0,680000.0,84.41,64.73325582944123,65.34015117830145,53.267386091127086,88.56,76.32,680000.0,0.0
690000.0,75.605652,0.0,690000.0,85.57000000000001,66.87425162896959,66.69743826448189,55.39412673879445,89.37,76.44,690000.0,0.0
700000.0,77.222468,0.0,700000.0,85.04,65.56800523808229,65.03038803179057,53.23538605814318,89.23,76.25,700000.0,0.0
710000.0,78.805094,0.0,710000.0,84.71,65.63008748884832,65.56306306306305,53.89022919179733,88.58,76.95,710000.0,0.0
720000.0,80.379026,0.0,720000.0,84.43,64.79440111138446,65.08968609865472,52.312404287902005,87.92,77.07000000000001,720000.0,0.0
730000.0,81.988233,0.0,730000.0,84.58,65.30601913568789,64.92265696087351,53.14494074749315,87.87,77.49000000000001,730000.0,0.0
740000.0,83.583344,0.0,740000.0,84.93,66.03403268215745,65.84315503173165,54.124809741248114,88.25,77.72,740000.0,0.0
750000.0,85.243792,0.0,750000.0,84.82,66.06281884015233,65.64056133997282,54.013935171160234,87.83999999999999,78.47,750000.0,0.0
760000.0,86.930827,0.0,760000.0,84.81,65.62326758468308,65.68782471199457,53.232758620689644,87.99,78.48,760000.0,0.0
770000.0,88.832182,0.0,770000.0,85.07000000000001,66.20352747343095,66.33596392333709,53.80569306930694,88.05,78.67,770000.0,0.0
780000.0,90.549615,0.0,780000.0,84.69,65.32565663150554,65.32276330690826,52.71772699197035,88.03999999999999,78.13,780000.0,0.0
790000.0,92.132566,0.0,790000.0,84.63000000000001,65.58167198280921,64.89264504339883,53.55092172861893,87.6,78.29,790000.0,0.0
800000.0,93.744547,0.0,800000.0,84.48,65.59399899043217,64.65497608745162,53.713092752758726,87.47,78.45,800000.0,0.0
810000.0,95.391005,0.0,810000.0,84.7,65.45071707375432,65.1797906235776,53.16804407713498,87.76,78.52,810000.0,0.0
820000.0,97.035342,0.0,820000.0,84.50999999999999,65.15971918328803,64.56999085086916,52.658924205378966,87.46000000000001,78.48,820000.0,0.0
830000.0,98.69846,0.0,830000.0,84.35000000000001,64.73067759467278,64.38324988620847,51.637824474660086,87.37,78.2,830000.0,0.0
840000.0,100.417587,0.0,840000.0,84.89,65.65377661161754,64.69626168224299,52.36443883984868,87.64999999999999,78.69,840000.0,0.0
850000.0,102.140695,0.0,850000.0,84.74000000000001,65.57203951463525,65.49072817729535,53.43301800427221,88.03,78.35,850000.0,0.0
860000.0,103.886786,0.0,860000.0,84.19,64.0862790686475,63.671875,50.9463233012721,87.7,77.99000000000001,860000.0,0.0
870000.0,105.690942,0.0,870000.0,84.38,64.91937295063558,64.58049886621315,52.666666666666664,87.83999999999999,77.49000000000001,870000.0,0.0
880000.0,107.426466,0.0,880000.0,84.67,65.4007509368655,64.50567260940032,52.728954671600384,87.81,77.72,880000.0,0.0
890000.0,109.197518,0.0,890000.0,85.06,66.45435612190262,65.99134987480083,55.040625940415296,88.12,78.19,890000.0,0.0
900000.0,110.987908,0.0,900000.0,84.59,65.31333917071643,64.74490963166323,53.458169737239494,88.31,78.01,900000.0,0.0
910000.0,112.703527,0.0,910000.0,84.94,66.06249188744827,66.08108108108108,54.50151057401813,88.75999999999999,77.74,910000.0,0.0
920000.0,114.516207,0.0,920000.0,84.46000000000001,64.94702263529096,64.72190692395006,52.44798041615667,87.83,77.59,920000.0,0.0
930000.0,116.291016,0.0,930000.0,84.72,65.92687550697151,65.49232158988255,54.44245676803815,87.87,77.89,930000.0,0.0
940000.0,118.09452,0.0,940000.0,85.24000000000001,66.76741513532598,66.71177266576456,54.94505494505496,88.05,78.42,940000.0,0.0
950000.0,119.922298,0.0,950000.0,84.55,65.43830448777689,66.05887521968367,54.05887600356826,88.44,78.25999999999999,950000.0,0.0
960000.0,122.123476,0.0,960000.0,85.44,67.3598806304206,67.38351254480288,56.66666666666668,88.64,78.21000000000001,960000.0,0.0
970000.0,124.268183,0.0,970000.0,85.44,67.0826550913366,65.73311367380562,55.2,88.51,78.25,970000.0,0.0
980000.0,126.540732,0.0,980000.0,84.63000000000001,65.18780285705537,65.3516681695221,52.736777367773705,87.99,78.29,980000.0,0.0
990000.0,128.70914,0.0,990000.0,84.49,64.79017121375158,65.17736865738661,51.90697674418604,87.89,78.02,990000.0,0.0
1000000.0,131.030056,0.0,1000000.0,84.67,65.23900012761572,64.85557083906465,53.018694452957405,88.41,77.42,1000000.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes)
10000.0,0.017648,0.0,10000.0,67.54,0.0,26.361161524500904,-0.06165228113439518,100.0,0.0,10000.0,0.0
20000.0,0.359273,0.0,20000.0,85.1,66.3727858792783,65.68401658222017,53.7984496124031,91.69,39.65384021016845,20000.0,0.0
30000.0,0.960664,0.0,30000.0,84.91,65.58209907866768,65.89059674502712,53.526331998768086,89.03,52.03745626672155,30000.0,0.0
40000.0,1.595285,0.0,40000.0,85.03,66.37909752783729,66.83650863978731,55.48617305976805,88.77000000000001,76.53999999999999,40000.0,0.0
50000.0,2.239528,0.0,50000.0,84.99,65.49594396890708,65.29479768786128,53.181534622582646,89.33,76.75999999999999,50000.0,0.0
60000.0,2.875298,0.0,60000.0,84.49,65.08207580778148,64.8458748866727,52.23283030489683,87.85,77.4,60000.0,0.0
70000.0,3.533932,0.0,70000.0,84.65,65.5361630051927,65.675313059034,53.27245053272451,87.52,77.86,70000.0,0.0
80000.0,4.186904,0.0,80000.0,84.53,64.69500961336404,65.10263929618769,52.82098200670937,88.69,77.47,80000.0,0.0
90000.0,4.831456,0.0,90000.0,84.25,64.53158679510301,64.66232892079876,52.51733494121195,88.26,76.81,90000.0,0.0
100000.0,5.529702,0.0,100000.0,84.37,64.30464675394269,63.91133687370123,51.7741437827831,88.27000000000001,75.96000000000001,100000.0,0.0
110000.0,6.166047,0.0,110000.0,84.36,63.95601952219418,64.79063484916705,51.29243226409219,88.68,75.73,110000.0,0.0
120000.0,6.841397,0.0,120000.0,84.89,65.65719581071427,65.89164785553046,54.017041996348134,89.07000000000001,75.66000000000001,120000.0,0.0
130000.0,7.641148,0.0,130000.0,84.28,64.40631361352538,64.75336322869954,53.04659498207885,89.05999999999999,75.42,130000.0,0.0
140000.0,8.352856,0.0,140000.0,84.34,64.29403167215155,65.07582515611062,52.44457941087156,89.12,75.27000000000001,140000.0,0.0
150000.0,9.117033,0.0,150000.0,84.65,64.87361136346682,64.15226529659039,53.058103975535175,89.2,74.94,150000.0,0.0
160000.0,9.903487,0.0,160000.0,84.49,64.44417138872217,64.97289972899728,52.45248313917842,89.48,74.95,160000.0,0.0
170000.0,10.736736,0.0,170000.0,84.74000000000001,65.08983602243018,65.52191595119747,53.85545811914123,89.78,74.75,170000.0,0.0
180000.0,11.534579,0.0,180000.0,84.91,65.00419671342792,65.56366955727978,53.180266832143964,90.11,74.31,180000.0,0.0
190000.0,12.335486,0.0,190000.0,85.47,67.01505548190255,67.21570397111914,56.30075187969925,90.02,75.03,190000.0,0.0
200000.0,13.160066,0.0,200000.0,85.09,65.60205448246987,65.66098572086597,54.080689867570065,89.8,75.18,200000.0,0.0
210000.0,13.995225,0.0,210000.0,85.22,66.16536620039122,66.26341018032413,54.870229007633576,89.95,75.6,210000.0,0.0
220000.0,14.825301,0.0,220000.0,84.92,65.51579047504056,66.2034961900493,53.85556915544674,89.44,75.5,220000.0,0.0
230000.0,15.709831,0.0,230000.0,84.03,63.54038770745337,64.47163515016686,50.96714768191588,88.73,75.49,230000.0,0.0
240000.0,16.698967,0.0,240000.0,84.34,64.42781966203886,64.87213997308211,52.58855585831065,88.64999999999999,75.27000000000001,240000.0,0.0
250000.0,17.752231,0.0,250000.0,85.1,65.94207867608402,66.18247843849295,54.15384615384614,89.19,75.51,250000.0,0.0
260000.0,18.756535,0.0,260000.0,85.14,66.0776675314655,66.22727272727273,55.01059642749018,89.67,75.84,260000.0,0.0
270000.0,19.767573,0.0,270000.0,84.2,64.08155070221022,63.324048282265544,52.092177077016366,89.05,75.71,270000.0,0.0
280000.0,20.797193,0.0,280000.0,85.16,66.28559391606731,66.02564102564102,55.11191772534786,89.05,75.68,280000.0,0.0
290000.0,21.833645,0.0,290000.0,85.42,66.79602098819413,66.1795407098121,54.999999999999986,89.29,76.47,290000.0,0.0
300000.0,22.852896,0.0,300000.0,84.5,64.68003001149243,65.01128668171556,53.29918650195841,89.14999999999999,76.44,300000.0,0.0
310000.0,23.880775,0.0,310000.0,84.04,63.753851039773934,63.61978573056759,51.8987341772152,89.07000000000001,75.72,310000.0,0.0
320000.0,24.910987,0.0,320000.0,85.14,66.2194801755405,66.68908316520961,55.06501360749926,89.5,75.18,320000.0,0.0
330000.0,26.167118,0.0,330000.0,84.87,65.17474314934488,65.77697353539924,52.9393468118196,89.52,75.53999999999999,330000.0,0.0
340000.0,27.34688,0.0,340000.0,84.58,64.99364278196383,65.35609975286452,52.713891444342224,88.63,76.17,340000.0,0.0
350000.0,28.538355,0.0,350000.0,84.48,64.66639453112283,64.95031616982835,52.17257318952234,88.28,76.32,350000.0,0.0
360000.0,29.831167,0.0,360000.0,84.89999999999999,65.82859369138812,65.8834161771351,54.70905818836233,89.02,76.39,360000.0,0.0
370000.0,31.065916,0.0,370000.0,85.42999999999999,66.75806184305533,65.91812865497074,55.347839411584424,89.49000000000001,76.57000000000001,370000.0,0.0
380000.0,32.369632,0.0,380000.0,85.15,65.66837228967405,65.40074557315938,53.125000000000014,89.42,76.51,380000.0,0.0
390000.0,33.724531,0.0,390000.0,84.81,65.63075328519315,66.10887996430165,54.09489271683287,88.77000000000001,76.75,390000.0,0.0
400000.0,35.056529,0.0,400000.0,86.11999999999999,68.68421965790803,68.73873873873873,58.43066786463012,89.64999999999999,77.17,400000.0,0.0
410000.0,36.275134,0.0,410000.0,85.31,66.71035790557616,65.93228200371057,55.281582952815825,89.12,77.64999999999999,410000.0,0.0
420000.0,37.462559,0.0,420000.0,85.2,66.23550470825353,65.86715867158671,54.278653073833794,88.94999999999999,77.77,420000.0,0.0
430000.0,38.643963,0.0,430000.0,84.89999999999999,65.762680505497,65.8834161771351,53.90720390720391,88.6,77.53,430000.0,0.0
440000.0,39.78737,0.0,440000.0,84.7,65.28209703032134,65.43154089471305,53.396283886689,88.84,77.03,440000.0,0.0
450000.0,40.942517,0.0,450000.0,84.99,65.96996614861816,66.14794767704105,54.57021791767554,89.03999999999999,76.79,450000.0,0.0
460000.0,42.080997,0.0,460000.0,84.86,65.6240553143008,65.65335753176043,53.995745973868125,89.2,76.61,460000.0,0.0
470000.0,43.264494,0.0,470000.0,85.16,66.10613430092556,66.38731596828993,54.06994738471062,88.94,76.77000000000001,470000.0,0.0
480000.0,44.441752,0.0,480000.0,85.0,65.92544514657715,66.07102465505542,54.14246407826352,88.74,76.92999999999999,480000.0,0.0
490000.0,45.631981,0.0,490000.0,85.42999999999999,66.70815237603253,66.31992602866387,55.66037735849056,89.52,76.81,490000.0,0.0
500000.0,46.851751,0.0,500000.0,84.44,64.78091078284929,64.79638009049773,53.146642577536895,89.25,76.38000000000001,500000.0,0.0
510000.0,48.022448,0.0,510000.0,84.97,65.53055561441887,65.50378700941015,53.5681186283596,88.77000000000001,75.99000000000001,510000.0,0.0
520000.0,49.219784,0.0,520000.0,85.22999999999999,66.31249089958283,66.5458663646659,54.74877450980391,89.38000000000001,76.2,520000.0,0.0
530000.0,50.429686,0.0,530000.0,84.74000000000001,65.15048436487672,65.30241018644838,53.54642313546425,89.42999999999999,76.07000000000001,530000.0,0.0
540000.0,51.612983,0.0,540000.0,84.44,64.76893652680131,64.47488584474887,52.83419217944832,88.86,76.12,540000.0,0.0
550000.0,52.864838,0.0,550000.0,85.0,65.96812075055267,65.61210453920219,54.26829268292682,88.82,76.18,550000.0,0.0
560000.0,54.129968,0.0,560000.0,84.08,64.23223435076001,64.10372040586245,52.63314489735197,88.42999999999999,76.34,560000.0,0.0
570000.0,55.402877,0.0,570000.0,84.53,65.0564220197578,65.38375475497875,53.44568161300032,88.44,76.38000000000001,570000.0,0.0
580000.0,56.711465,0.0,580000.0,85.27,66.70258778536086,66.59106373327285,55.64588979223125,89.01,76.44,580000.0,0.0
590000.0,58.030203,0.0,590000.0,84.43,64.85341594548827,65.19892713455522,53.452914798206294,88.75,76.4,590000.0,0.0
600000.0,59.398267,0.0,600000.0,85.36,67.19021285842452,67.48834110592938,56.48038049940548,88.92,77.03999999999999,600000.0,0.0
610000.0,60.718177,0.0,610000.0,85.25,66.40087748607311,66.51532349602725,54.87916794126645,88.99000000000001,76.96,610000.0,0.0
620000.0,62.043559,0.0,620000.0,84.93,65.46081280539794,65.87409420289856,53.35809346951411,89.09,77.14999999999999,620000.0,0.0
630000.0,63.370681,0.0,630000.0,85.25,66.52014216342074,66.36259977194983,55.58566696778079,89.61,76.53,630000.0,0.0
640000.0,64.753836,0.0,640000.0,85.0,65.90966734562488,65.48550391164288,54.296160877513714,89.25,76.44,640000.0,0.0
650000.0,66.165437,0.0,650000.0,84.99,65.92145833817683,66.34529147982062,54.19591089411047,88.84,76.75,650000.0,0.0
660000.0,67.545211,0.0,660000.0,85.48,66.86896222774193,67.09721278042149,55.30932594644506,89.13,77.03,660000.0,0.0
670000.0,68.944323,0.0,670000.0,84.97,66.10711918270307,65.06276150627616,54.495912806539515,88.79,77.47,670000.0,0.0
680000.0,70.301599,0.0,680000.0,84.50999999999999,65.12749154955146,65.56247220987105,53.56714628297361,88.17,77.25999999999999,680000.0,0.0
690000.0,71.696951,0.0,690000.0,85.54,66.89391422684812,66.62820216939765,55.30139103554871,89.05999999999999,77.27000000000001,690000.0,0.0
700000.0,73.118575,0.0,700000.0,84.71,65.1408210515334,64.25899953249181,52.20381369177866,88.42999999999999,77.18,700000.0,0.0
710000.0,74.528895,0.0,710000.0,84.58,65.65251140283162,65.27027027027027,53.49819059107358,87.48,78.06,710000.0,0.0
720000.0,75.939523,0.0,720000.0,84.3,64.79600405496217,64.7982062780269,51.91424196018376,86.94,78.48,720000.0,0.0
730000.0,77.347768,0.0,730000.0,84.5,65.48698817147792,64.74067333939945,52.90185353995744,86.86,79.17,730000.0,0.0
740000.0,78.741528,0.0,740000.0,85.05,66.59886646159788,66.11514052583864,54.490106544901074,87.42999999999999,79.5,740000.0,0.0
750000.0,80.222542,0.0,750000.0,84.81,66.33964192115506,65.61792666364869,53.983641320811856,87.01,80.32000000000001,750000.0,0.0
760000.0,81.69884,0.0,760000.0,84.82,65.88665921177058,65.710413372487,53.26354679802954,87.16000000000001,80.21000000000001,760000.0,0.0
770000.0,83.1955,0.0,770000.0,85.14,66.60522867732615,66.49379932356258,54.022277227722796,87.4,80.24,770000.0,0.0
780000.0,84.716951,0.0,780000.0,84.81,65.83737474866068,65.59456398640997,53.08832612723903,87.4,79.60000000000001,780000.0,0.0
790000.0,86.216481,0.0,790000.0,84.83000000000001,66.26966109658778,65.34947464595707,54.15533393774555,87.11,79.93,790000.0,0.0
800000.0,87.771193,0.0,800000.0,84.50999999999999,65.88719156317353,64.72329765429286,53.80256486728302,86.83,80.0,800000.0,0.0
810000.0,89.355842,0.0,810000.0,84.82,65.9349839322186,65.4528903049613,53.53535353535352,87.2,80.03,810000.0,0.0
820000.0,90.919037,0.0,820000.0,84.98,66.34503695503159,65.64501372369625,54.09535452322739,87.32,79.91,820000.0,0.0
830000.0,92.588199,0.0,830000.0,84.42,65.00806386697637,64.54255803368228,51.854140914709504,87.17,79.42,830000.0,0.0
840000.0,94.26915,0.0,840000.0,84.92,65.84967989283503,64.7663551401869,52.45901639344262,87.33,79.69000000000001,840000.0,0.0
850000.0,95.908393,0.0,850000.0,84.83000000000001,65.79901834840959,65.69425599276347,53.70765944461399,87.94999999999999,79.03999999999999,850000.0,0.0
860000.0,97.585403,0.0,860000.0,84.37,64.64927649304902,64.08547794117648,51.504809183990076,87.5,78.71000000000001,860000.0,0.0
870000.0,99.531609,0.0,870000.0,84.61,65.49126182243808,65.10204081632652,53.363636363636346,87.76,78.19,870000.0,0.0
880000.0,101.534422,0.0,880000.0,84.58,65.25549133354336,64.2972910395925,52.45143385753932,87.68,78.39,880000.0,0.0
890000.0,103.535955,0.0,890000.0,85.06,66.5551045842475,65.99134987480083,55.040625940415296,87.9,78.68,890000.0,0.0
900000.0,105.525288,0.0,900000.0,84.78,65.78524020222586,65.17959277053306,54.03201449713077,88.2,78.48,900000.0,0.0
910000.0,107.881085,0.0,910000.0,85.11,66.46857075942269,66.46396396396396,55.015105740181255,88.74,78.24,910000.0,0.0
920000.0,110.169069,0.0,920000.0,84.28999999999999,64.64367576859833,64.33598183881952,51.927784577723365,87.68,77.99000000000001,920000.0,0.0
930000.0,112.274728,0.0,930000.0,84.7,65.93728827687026,65.4471544715447,54.38282647584973,87.59,78.2,930000.0,0.0
940000.0,114.349309,0.0,940000.0,85.33,66.99823504671357,66.914749661705,55.219780219780205,87.99,78.67,940000.0,0.0
950000.0,116.653863,0.0,950000.0,84.61999999999999,65.6878757685146,66.21265377855887,54.26702349093071,88.24,78.67,950000.0,0.0
960000.0,118.707048,0.0,960000.0,85.42999999999999,67.40696332220799,67.3611111111111,56.63690476190474,88.4,78.67,960000.0,0.0
970000.0,121.004584,0.0,970000.0,85.3,66.76088185415487,65.40362438220758,54.76923076923076,88.39,78.53,970000.0,0.0
980000.0,123.058804,0.0,980000.0,84.58,65.12150563629231,65.23895401262398,52.583025830258315,87.88,78.42,980000.0,0.0
990000.0,125.195707,0.0,990000.0,84.32,64.45866903608872,64.79568926807363,51.379844961240295,87.55,78.0,990000.0,0.0
1000000.0,127.241307,0.0,1000000.0,84.68,65.25893860070715,64.87849610270518,53.04934109714987,88.35,77.52,1000000.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes)
10000.0,3.171286,0.0,10000.0,74.41,32.24351748657396,41.946460980036285,21.115906288532678,93.88510512289014,33.88786198398029,10000.0,0.0
20000.0,5.893506,0.0,20000.0,75.26,34.914690627741784,43.02164900967298,23.286821705426373,93.78,35.34229639932004,20000.0,0.0
30000.0,8.970991,0.0,30000.0,76.95,40.82018043657401,47.89783001808318,29.011395133969803,93.14,37.88845441448858,30000.0,0.0
40000.0,12.044691,0.0,40000.0,76.59,41.78172299241447,48.13912272928667,30.389533154921217,92.53,41.6,40000.0,0.0
50000.0,15.117903,0.0,50000.0,77.85,43.59316672087495,48.78612716763005,30.910792264504046,92.62,44.800000000000004,50000.0,0.0
60000.0,18.58958,0.0,60000.0,77.84,43.97762786006723,49.77334542157752,31.75238681860178,92.5,46.25,60000.0,0.0
70000.0,22.276513,0.0,70000.0,78.25999999999999,46.123320102073265,51.38640429338104,33.82039573820395,92.24,48.06,70000.0,0.0
80000.0,26.160916,0.0,80000.0,79.13,48.39907065910334,52.92127227611098,36.35254650808173,92.15,49.74,80000.0,0.0
90000.0,30.093967,0.0,90000.0,79.08,48.886635101150446,53.062598160197425,36.9309617123907,91.88,51.739999999999995,90000.0,0.0
100000.0,34.210556,0.0,100000.0,79.58,49.89101910133738,52.85153544216116,36.994754705337854,91.51,53.410000000000004,100000.0,0.0
